cliente_id,cluster,feature,feature_label,cluster_driver_rank,cluster_direction,client_value,cluster_mean,global_mean,client_to_global_mean_ratio,assigned_distance,margin_to_second_nearest
CLI0050,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,4.041137096011684,9.11745369141834
CLI0050,0,ratio_monto_max,ratio monto max.,4,alto,1.8119,3.2851531428571428,3.22862,0.5611995217771061,4.041137096011684,9.11745369141834
CLI0050,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,12.49090909090909,15.104832426141463,15.299121875328938,0.8164461459093076,4.041137096011684,9.11745369141834
CLI0050,0,num_facturas_prev_sum,num facturas prev total,6,alto,831.0,1724.1885714285713,1588.695,0.5230708222786628,4.041137096011684,9.11745369141834
CLI0051,0,dias_mora_observable_max,dias mora observable max.,1,bajo,115.0,77.22857142857143,77.7,1.48005148005148,6.136330138193489,6.683137985147707
CLI0051,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0134680134680134,0.04197016251425711,0.12102887928390232,0.11127933719373652,6.136330138193489,6.683137985147707
CLI0051,0,moras_consecutivas_sum,moras consecutivas total,3,alto,4.0,3.302857142857143,8.93,0.4479283314669653,6.136330138193489,6.683137985147707
CLI0051,0,ratio_monto_max,ratio monto max.,4,alto,2.4981,3.2851531428571428,3.22862,0.7737361473322968,6.136330138193489,6.683137985147707
CLI0051,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.865319865319865,15.104832426141463,15.299121875328938,1.1023717571997742,6.136330138193489,6.683137985147707
CLI0051,0,num_facturas_prev_sum,num facturas prev total,6,alto,6653.0,1724.1885714285713,1588.695,4.187713815427127,6.136330138193489,6.683137985147707
CLI0052,2,moras_consecutivas_mean,moras consecutivas prom.,1,alto,0.7578947368421053,0.743681700762976,0.12102887928390232,6.262098280397037,4.04924595721805,9.680693420439727
CLI0052,2,moras_consecutivas_sum,moras consecutivas total,2,alto,72.0,54.22727272727273,8.93,8.062709966405375,4.04924595721805,9.680693420439727
CLI0052,2,cliente_nuevo_mean,cliente nuevo prom.,3,alto,0.1157894736842105,0.07573681844648178,0.04828355882619489,2.3981139025193845,4.04924595721805,9.680693420439727
CLI0052,2,mora_ultimo_tramo_mean,mora ultimo tramo prom.,4,alto,22.533263157894734,27.107033668546613,15.274151424401019,1.4752546659906105,4.04924595721805,9.680693420439727
CLI0052,2,mora_promedio_hist_max,mora promedio hist max.,5,alto,35.57,46.66272727272727,29.547749999999997,1.2038141652071648,4.04924595721805,9.680693420439727
CLI0052,2,tiene_disputa_activa_mean,tiene disputa activa prom.,6,alto,0.1157894736842105,0.1298405973204223,0.08465994929234688,1.367700720967449,4.04924595721805,9.680693420439727
CLI0053,0,dias_mora_observable_max,dias mora observable max.,1,bajo,111.0,77.22857142857143,77.7,1.4285714285714286,5.369359150761205,7.300971032214261
CLI0053,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,5.369359150761205,7.300971032214261
CLI0053,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,5.369359150761205,7.300971032214261
CLI0053,0,ratio_monto_max,ratio monto max.,4,alto,5.3177,3.2851531428571428,3.22862,1.647050442603961,5.369359150761205,7.300971032214261
CLI0053,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.14792899408284,15.104832426141463,15.299121875328938,1.055480773711769,5.369359150761205,7.300971032214261
CLI0053,0,num_facturas_prev_sum,num facturas prev total,6,alto,2195.0,1724.1885714285713,1588.695,1.3816371298455652,5.369359150761205,7.300971032214261
CLI0054,0,dias_mora_observable_max,dias mora observable max.,1,bajo,112.0,77.22857142857143,77.7,1.4414414414414414,7.16027702425534,1.7247355908145874
CLI0054,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.1962025316455696,0.04197016251425711,0.12102887928390232,1.6211216100359769,7.16027702425534,1.7247355908145874
CLI0054,0,moras_consecutivas_sum,moras consecutivas total,3,alto,31.0,3.302857142857143,8.93,3.4714445688689812,7.16027702425534,1.7247355908145874
CLI0054,0,ratio_monto_max,ratio monto max.,4,alto,8.2552,3.2851531428571428,3.22862,2.55688188761762,7.16027702425534,1.7247355908145874
CLI0054,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,15.879746835443038,15.104832426141463,15.299121875328938,1.0379515219792061,7.16027702425534,1.7247355908145874
CLI0054,0,num_facturas_prev_sum,num facturas prev total,6,alto,1918.0,1724.1885714285713,1588.695,1.207280189086011,7.16027702425534,1.7247355908145874
CLI0055,0,dias_mora_observable_max,dias mora observable max.,1,bajo,111.0,77.22857142857143,77.7,1.4285714285714286,2.9733613006196635,9.51115795705289
CLI0055,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,2.9733613006196635,9.51115795705289
CLI0055,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,2.9733613006196635,9.51115795705289
CLI0055,0,ratio_monto_max,ratio monto max.,4,alto,2.9309,3.2851531428571428,3.22862,0.9077872279797561,2.9733613006196635,9.51115795705289
CLI0055,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.748344370860927,15.104832426141463,15.299121875328938,1.0947258612188049,2.9733613006196635,9.51115795705289
CLI0055,0,num_facturas_prev_sum,num facturas prev total,6,alto,3218.0,1724.1885714285713,1588.695,2.025561860520742,2.9733613006196635,9.51115795705289
CLI0056,1,condicion_dias_max,condicion dias max.,1,bajo,60.0,60.0,89.55,0.6700167504187605,7.991313930675077,35.39279283523635
CLI0056,1,dias_hasta_vence_max,dias hasta vence max.,2,bajo,60.0,60.0,89.55,0.6700167504187605,7.991313930675077,35.39279283523635
CLI0056,1,cliente_nuevo_mean,cliente nuevo prom.,3,alto,0.1333333333333333,0.1717171717171717,0.04828355882619489,2.7614644938102004,7.991313930675077,35.39279283523635
CLI0056,1,dias_desde_ultima_gestion_max,dias desde ultima gestion max.,4,bajo,66.0,54.666666666666664,93.615,0.7050152219195642,7.991313930675077,35.39279283523635
CLI0056,1,dias_mora_observable_max,dias mora observable max.,5,bajo,111.0,39.0,77.7,1.4285714285714286,7.991313930675077,35.39279283523635
CLI0056,1,moras_consecutivas_mean,moras consecutivas prom.,6,alto,0.5,0.16666666666666666,0.12102887928390232,4.1312453933174895,7.991313930675077,35.39279283523635
CLI0057,0,dias_mora_observable_max,dias mora observable max.,1,bajo,34.0,77.22857142857143,77.7,0.4375804375804376,5.027928606762063,8.414742595490594
CLI0057,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,5.027928606762063,8.414742595490594
CLI0057,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,5.027928606762063,8.414742595490594
CLI0057,0,ratio_monto_max,ratio monto max.,4,alto,2.0228,3.2851531428571428,3.22862,0.6265215479059165,5.027928606762063,8.414742595490594
CLI0057,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,9.826086956521738,15.104832426141463,15.299121875328938,0.6422647676509521,5.027928606762063,8.414742595490594
CLI0057,0,num_facturas_prev_sum,num facturas prev total,6,alto,516.0,1724.1885714285713,1588.695,0.32479487881563174,5.027928606762063,8.414742595490594
CLI0058,0,dias_mora_observable_max,dias mora observable max.,1,bajo,27.0,77.22857142857143,77.7,0.34749034749034746,3.874580880853869,9.527149354570554
CLI0058,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,3.874580880853869,9.527149354570554
CLI0058,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,3.874580880853869,9.527149354570554
CLI0058,0,ratio_monto_max,ratio monto max.,4,alto,2.3642,3.2851531428571428,3.22862,0.732263319932355,3.874580880853869,9.527149354570554
CLI0058,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,12.542168674698797,15.104832426141463,15.299121875328938,0.819796637800765,3.874580880853869,9.527149354570554
CLI0058,0,num_facturas_prev_sum,num facturas prev total,6,alto,1922.0,1724.1885714285713,1588.695,1.2097979788442716,3.874580880853869,9.527149354570554
CLI0059,0,dias_mora_observable_max,dias mora observable max.,1,bajo,40.0,77.22857142857143,77.7,0.5148005148005148,3.722808265746318,8.827361169475829
CLI0059,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0425531914893617,0.04197016251425711,0.12102887928390232,0.35159535262276503,3.722808265746318,8.827361169475829
CLI0059,0,moras_consecutivas_sum,moras consecutivas total,3,alto,2.0,3.302857142857143,8.93,0.22396416573348266,3.722808265746318,8.827361169475829
CLI0059,0,ratio_monto_max,ratio monto max.,4,alto,2.2128,3.2851531428571428,3.22862,0.685370220094034,3.722808265746318,8.827361169475829
CLI0059,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,13.148936170212766,15.104832426141463,15.299121875328938,0.8594569202966139,3.722808265746318,8.827361169475829
CLI0059,0,num_facturas_prev_sum,num facturas prev total,6,alto,528.0,1724.1885714285713,1588.695,0.33234824809041386,3.722808265746318,8.827361169475829
CLI0060,0,dias_mora_observable_max,dias mora observable max.,1,bajo,101.0,77.22857142857143,77.7,1.2998712998712998,3.176628225063423,9.254098962837933
CLI0060,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,3.176628225063423,9.254098962837933
CLI0060,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,3.176628225063423,9.254098962837933
CLI0060,0,ratio_monto_max,ratio monto max.,4,alto,2.1735,3.2851531428571428,3.22862,0.6731978368467024,3.176628225063423,9.254098962837933
CLI0060,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,17.085714285714285,15.104832426141463,15.299121875328938,1.1167774480747403,3.176628225063423,9.254098962837933
CLI0060,0,num_facturas_prev_sum,num facturas prev total,6,alto,2251.0,1724.1885714285713,1588.695,1.416886186461215,3.176628225063423,9.254098962837933
CLI0061,0,dias_mora_observable_max,dias mora observable max.,1,bajo,73.0,77.22857142857143,77.7,0.9395109395109394,3.1453808298116015,9.261711636146172
CLI0061,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,3.1453808298116015,9.261711636146172
CLI0061,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,3.1453808298116015,9.261711636146172
CLI0061,0,ratio_monto_max,ratio monto max.,4,alto,1.6104,3.2851531428571428,3.22862,0.4987889562723393,3.1453808298116015,9.261711636146172
CLI0061,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,17.88372093023256,15.104832426141463,15.299121875328938,1.1689377387777724,3.1453808298116015,9.261711636146172
CLI0061,0,num_facturas_prev_sum,num facturas prev total,6,alto,1161.0,1724.1885714285713,1588.695,0.7307884773351714,3.1453808298116015,9.261711636146172
CLI0062,0,dias_mora_observable_max,dias mora observable max.,1,bajo,94.0,77.22857142857143,77.7,1.2097812097812097,2.512464210123209,9.942567095828078
CLI0062,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,2.512464210123209,9.942567095828078
CLI0062,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,2.512464210123209,9.942567095828078
CLI0062,0,ratio_monto_max,ratio monto max.,4,alto,3.5928,3.2851531428571428,3.22862,1.1127974180919402,2.512464210123209,9.942567095828078
CLI0062,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,15.347457627118644,15.104832426141463,15.299121875328938,1.003159380792152,2.512464210123209,9.942567095828078
CLI0062,0,num_facturas_prev_sum,num facturas prev total,6,alto,1994.0,1724.1885714285713,1588.695,1.2551181944929644,2.512464210123209,9.942567095828078
CLI0063,0,dias_mora_observable_max,dias mora observable max.,1,bajo,117.0,77.22857142857143,77.7,1.5057915057915057,5.193173703422715,5.118433351174635
CLI0063,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.1263157894736842,0.04197016251425711,0.12102887928390232,1.0436830467328393,5.193173703422715,5.118433351174635
CLI0063,0,moras_consecutivas_sum,moras consecutivas total,3,alto,12.0,3.302857142857143,8.93,1.343784994400896,5.193173703422715,5.118433351174635
CLI0063,0,ratio_monto_max,ratio monto max.,4,alto,7.1134,3.2851531428571428,3.22862,2.203232340752396,5.193173703422715,5.118433351174635
CLI0063,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.49473684210526,15.104832426141463,15.299121875328938,1.078149254350627,5.193173703422715,5.118433351174635
CLI0063,0,num_facturas_prev_sum,num facturas prev total,6,alto,833.0,1724.1885714285713,1588.695,0.5243297171577931,5.193173703422715,5.118433351174635
CLI0064,0,dias_mora_observable_max,dias mora observable max.,1,bajo,104.0,77.22857142857143,77.7,1.3384813384813383,3.4433941314648333,7.873154997062606
CLI0064,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0897435897435897,0.04197016251425711,0.12102887928390232,0.7415055834159593,3.4433941314648333,7.873154997062606
CLI0064,0,moras_consecutivas_sum,moras consecutivas total,3,alto,7.0,3.302857142857143,8.93,0.7838745800671892,3.4433941314648333,7.873154997062606
CLI0064,0,ratio_monto_max,ratio monto max.,4,alto,2.5151,3.2851531428571428,3.22862,0.7790015548438652,3.4433941314648333,7.873154997062606
CLI0064,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,15.948717948717947,15.104832426141463,15.299121875328938,1.0424596966206625,3.4433941314648333,7.873154997062606
CLI0064,0,num_facturas_prev_sum,num facturas prev total,6,alto,1031.0,1724.1885714285713,1588.695,0.6489603101916982,3.4433941314648333,7.873154997062606
CLI0065,0,dias_mora_observable_max,dias mora observable max.,1,bajo,110.0,77.22857142857143,77.7,1.4157014157014156,3.6493742825615563,8.722548709424649
CLI0065,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0206185567010309,0.04197016251425711,0.12102887928390232,0.1703606347759787,3.6493742825615563,8.722548709424649
CLI0065,0,moras_consecutivas_sum,moras consecutivas total,3,alto,2.0,3.302857142857143,8.93,0.22396416573348266,3.6493742825615563,8.722548709424649
CLI0065,0,ratio_monto_max,ratio monto max.,4,alto,4.7935,3.2851531428571428,3.22862,1.4846900533354808,3.6493742825615563,8.722548709424649
CLI0065,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,14.793814432989691,15.104832426141463,15.299121875328938,0.9669714741501539,3.6493742825615563,8.722548709424649
CLI0065,0,num_facturas_prev_sum,num facturas prev total,6,alto,1661.0,1724.1885714285713,1588.695,1.0455121971177601,3.6493742825615563,8.722548709424649
CLI0066,0,dias_mora_observable_max,dias mora observable max.,1,bajo,102.0,77.22857142857143,77.7,1.3127413127413128,3.9016532354299076,8.84986013073926
CLI0066,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0064935064935064,0.04197016251425711,0.12102887928390232,0.05365253757555104,3.9016532354299076,8.84986013073926
CLI0066,0,moras_consecutivas_sum,moras consecutivas total,3,alto,1.0,3.302857142857143,8.93,0.11198208286674133,3.9016532354299076,8.84986013073926
CLI0066,0,ratio_monto_max,ratio monto max.,4,alto,1.735,3.2851531428571428,3.22862,0.5373812960335995,3.9016532354299076,8.84986013073926
CLI0066,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.883116883116884,15.104832426141463,15.299121875328938,1.1035350277418383,3.9016532354299076,8.84986013073926
CLI0066,0,num_facturas_prev_sum,num facturas prev total,6,alto,3892.0,1724.1885714285713,1588.695,2.4498094347876718,3.9016532354299076,8.84986013073926
CLI0067,0,dias_mora_observable_max,dias mora observable max.,1,bajo,8.0,77.22857142857143,77.7,0.10296010296010295,6.027483207642376,7.405532094393916
CLI0067,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0714285714285714,0.04197016251425711,0.12102887928390232,0.5901779133310696,6.027483207642376,7.405532094393916
CLI0067,0,moras_consecutivas_sum,moras consecutivas total,3,alto,2.0,3.302857142857143,8.93,0.22396416573348266,6.027483207642376,7.405532094393916
CLI0067,0,ratio_monto_max,ratio monto max.,4,alto,4.299,3.2851531428571428,3.22862,1.3315286407195646,6.027483207642376,7.405532094393916
CLI0067,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,11.178571428571429,15.104832426141463,15.299121875328938,0.7306675193298363,6.027483207642376,7.405532094393916
CLI0067,0,num_facturas_prev_sum,num facturas prev total,6,alto,182.0,1724.1885714285713,1588.695,0.11455943400086235,6.027483207642376,7.405532094393916
CLI0068,2,moras_consecutivas_mean,moras consecutivas prom.,1,alto,0.4266666666666667,0.743681700762976,0.12102887928390232,3.525329402297591,5.654042845880218,1.7841627999841485
CLI0068,2,moras_consecutivas_sum,moras consecutivas total,2,alto,32.0,54.22727272727273,8.93,3.5834266517357225,5.654042845880218,1.7841627999841485
CLI0068,2,cliente_nuevo_mean,cliente nuevo prom.,3,alto,0.0533333333333333,0.07573681844648178,0.04828355882619489,1.1045857975240798,5.654042845880218,1.7841627999841485
CLI0068,2,mora_ultimo_tramo_mean,mora ultimo tramo prom.,4,alto,23.9904,27.107033668546613,15.274151424401019,1.5706535396574932,5.654042845880218,1.7841627999841485
CLI0068,2,mora_promedio_hist_max,mora promedio hist max.,5,alto,58.4,46.66272727272727,29.547749999999997,1.9764618287348446,5.654042845880218,1.7841627999841485
CLI0068,2,tiene_disputa_activa_mean,tiene disputa activa prom.,6,alto,0.16,0.1298405973204223,0.08465994929234688,1.8899137235186572,5.654042845880218,1.7841627999841485
CLI0069,0,dias_mora_observable_max,dias mora observable max.,1,bajo,50.0,77.22857142857143,77.7,0.6435006435006435,5.251740390431958,8.6638394104896
CLI0069,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,5.251740390431958,8.6638394104896
CLI0069,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,5.251740390431958,8.6638394104896
CLI0069,0,ratio_monto_max,ratio monto max.,4,alto,10.3025,3.2851531428571428,3.22862,3.1909918169372675,5.251740390431958,8.6638394104896
CLI0069,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,14.61038961038961,15.104832426141463,15.299121875328938,0.9549822355458215,5.251740390431958,8.6638394104896
CLI0069,0,num_facturas_prev_sum,num facturas prev total,6,alto,1561.0,1724.1885714285713,1588.695,0.9825674531612424,5.251740390431958,8.6638394104896
CLI0070,0,dias_mora_observable_max,dias mora observable max.,1,bajo,112.0,77.22857142857143,77.7,1.4414414414414414,4.991606865565384,6.238533682113298
CLI0070,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0555555555555555,0.04197016251425711,0.12102887928390232,0.459027265924165,4.991606865565384,6.238533682113298
CLI0070,0,moras_consecutivas_sum,moras consecutivas total,3,alto,12.0,3.302857142857143,8.93,1.343784994400896,4.991606865565384,6.238533682113298
CLI0070,0,ratio_monto_max,ratio monto max.,4,alto,2.5399,3.2851531428571428,3.22862,0.7866828552136826,4.991606865565384,6.238533682113298
CLI0070,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.60648148148148,15.104832426141463,15.299121875328938,1.0854532447552279,4.991606865565384,6.238533682113298
CLI0070,0,num_facturas_prev_sum,num facturas prev total,6,alto,3810.0,1724.1885714285713,1588.695,2.398194744743327,4.991606865565384,6.238533682113298
CLI0071,0,dias_mora_observable_max,dias mora observable max.,1,bajo,100.0,77.22857142857143,77.7,1.287001287001287,4.797335649332483,3.873166733180218
CLI0071,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.2419354838709677,0.04197016251425711,0.12102887928390232,1.9989897064439461,4.797335649332483,3.873166733180218
CLI0071,0,moras_consecutivas_sum,moras consecutivas total,3,alto,15.0,3.302857142857143,8.93,1.67973124300112,4.797335649332483,3.873166733180218
CLI0071,0,ratio_monto_max,ratio monto max.,4,alto,2.4573,3.2851531428571428,3.22862,0.7610991693045326,4.797335649332483,3.873166733180218
CLI0071,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,17.612903225806452,15.104832426141463,15.299121875328938,1.151236219263582,4.797335649332483,3.873166733180218
CLI0071,0,num_facturas_prev_sum,num facturas prev total,6,alto,339.0,1724.1885714285713,1588.695,0.21338268201259525,4.797335649332483,3.873166733180218
CLI0072,0,dias_mora_observable_max,dias mora observable max.,1,bajo,26.0,77.22857142857143,77.7,0.3346203346203346,4.502958586262972,8.987254066354033
CLI0072,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,4.502958586262972,8.987254066354033
CLI0072,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,4.502958586262972,8.987254066354033
CLI0072,0,ratio_monto_max,ratio monto max.,4,alto,3.5989,3.2851531428571428,3.22862,1.1146867701990324,4.502958586262972,8.987254066354033
CLI0072,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.25,15.104832426141463,15.299121875328938,1.0621524642015192,4.502958586262972,8.987254066354033
CLI0072,0,num_facturas_prev_sum,num facturas prev total,6,alto,699.0,1724.1885714285713,1588.695,0.43998376025605923,4.502958586262972,8.987254066354033
CLI0073,0,dias_mora_observable_max,dias mora observable max.,1,bajo,57.0,77.22857142857143,77.7,0.7335907335907336,3.4829585824763596,9.087458537466429
CLI0073,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0347826086956521,0.04197016251425711,0.12102887928390232,0.28739098388295514,3.4829585824763596,9.087458537466429
CLI0073,0,moras_consecutivas_sum,moras consecutivas total,3,alto,4.0,3.302857142857143,8.93,0.4479283314669653,3.4829585824763596,9.087458537466429
CLI0073,0,ratio_monto_max,ratio monto max.,4,alto,2.2924,3.2851531428571428,3.22862,0.7100247164423191,3.4829585824763596,9.087458537466429
CLI0073,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,15.017391304347829,15.104832426141463,15.299121875328938,0.9815851802948624,3.4829585824763596,9.087458537466429
CLI0073,0,num_facturas_prev_sum,num facturas prev total,6,alto,2888.0,1724.1885714285713,1588.695,1.8178442054642332,3.4829585824763596,9.087458537466429
CLI0074,0,dias_mora_observable_max,dias mora observable max.,1,bajo,112.0,77.22857142857143,77.7,1.4414414414414414,3.6180179910531667,7.606773070418695
CLI0074,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0472440944881889,0.04197016251425711,0.12102887928390232,0.3903538954315732,3.6180179910531667,7.606773070418695
CLI0074,0,moras_consecutivas_sum,moras consecutivas total,3,alto,6.0,3.302857142857143,8.93,0.671892497200448,3.6180179910531667,7.606773070418695
CLI0074,0,ratio_monto_max,ratio monto max.,4,alto,2.6375,3.2851531428571428,3.22862,0.8169124889271578,3.6180179910531667,7.606773070418695
CLI0074,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,17.094488188976378,15.104832426141463,15.299121875328938,1.1173509387190785,3.6180179910531667,7.606773070418695
CLI0074,0,num_facturas_prev_sum,num facturas prev total,6,alto,1505.0,1724.1885714285713,1588.695,0.9473183965455925,3.6180179910531667,7.606773070418695
CLI0075,0,dias_mora_observable_max,dias mora observable max.,1,bajo,89.0,77.22857142857143,77.7,1.1454311454311454,4.785436134056141,5.046349472333672
CLI0075,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.1082474226804123,0.04197016251425711,0.12102887928390232,0.8943933325738889,4.785436134056141,5.046349472333672
CLI0075,0,moras_consecutivas_sum,moras consecutivas total,3,alto,21.0,3.302857142857143,8.93,2.3516237402015676,4.785436134056141,5.046349472333672
CLI0075,0,ratio_monto_max,ratio monto max.,4,alto,1.6184,3.2851531428571428,3.22862,0.5012667951013127,4.785436134056141,5.046349472333672
CLI0075,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.40721649484536,15.104832426141463,15.299121875328938,1.072428641888481,4.785436134056141,5.046349472333672
CLI0075,0,num_facturas_prev_sum,num facturas prev total,6,alto,3406.0,1724.1885714285713,1588.695,2.143897979158995,4.785436134056141,5.046349472333672
CLI0076,0,dias_mora_observable_max,dias mora observable max.,1,bajo,108.0,77.22857142857143,77.7,1.3899613899613898,5.190278280658725,7.76724152315849
CLI0076,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,5.190278280658725,7.76724152315849
CLI0076,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,5.190278280658725,7.76724152315849
CLI0076,0,ratio_monto_max,ratio monto max.,4,alto,1.9432,3.2851531428571428,3.22862,0.6018670515576314,5.190278280658725,7.76724152315849
CLI0076,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.6597510373444,15.104832426141463,15.299121875328938,1.0889351149107183,5.190278280658725,7.76724152315849
CLI0076,0,num_facturas_prev_sum,num facturas prev total,6,alto,4944.0,1724.1885714285713,1588.695,3.111988141210239,5.190278280658725,7.76724152315849
CLI0077,0,dias_mora_observable_max,dias mora observable max.,1,bajo,117.0,77.22857142857143,77.7,1.5057915057915057,4.24413129001458,6.846377963744161
CLI0077,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0642201834862385,0.04197016251425711,0.12102887928390232,0.5306186743710534,4.24413129001458,6.846377963744161
CLI0077,0,moras_consecutivas_sum,moras consecutivas total,3,alto,7.0,3.302857142857143,8.93,0.7838745800671892,4.24413129001458,6.846377963744161
CLI0077,0,ratio_monto_max,ratio monto max.,4,alto,1.6342,3.2851531428571428,3.22862,0.5061605267885351,4.24413129001458,6.846377963744161
CLI0077,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,18.47706422018349,15.104832426141463,15.299121875328938,1.207720571857084,4.24413129001458,6.846377963744161
CLI0077,0,num_facturas_prev_sum,num facturas prev total,6,alto,995.0,1724.1885714285713,1588.695,0.6263002023673518,4.24413129001458,6.846377963744161
CLI0078,0,dias_mora_observable_max,dias mora observable max.,1,bajo,94.0,77.22857142857143,77.7,1.2097812097812097,3.3230374436783094,9.705396787031162
CLI0078,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,3.3230374436783094,9.705396787031162
CLI0078,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,3.3230374436783094,9.705396787031162
CLI0078,0,ratio_monto_max,ratio monto max.,4,alto,2.4121,3.2851531428571428,3.22862,0.7470993799208331,3.3230374436783094,9.705396787031162
CLI0078,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,15.565656565656566,15.104832426141463,15.299121875328938,1.0174215678847187,3.3230374436783094,9.705396787031162
CLI0078,0,num_facturas_prev_sum,num facturas prev total,6,alto,2373.0,1724.1885714285713,1588.695,1.4936787740881667,3.3230374436783094,9.705396787031162
CLI0079,0,dias_mora_observable_max,dias mora observable max.,1,bajo,81.0,77.22857142857143,77.7,1.0424710424710424,3.83117735954331,6.908741411024132
CLI0079,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.1168831168831168,0.04197016251425711,0.12102887928390232,0.9657456763599319,3.83117735954331,6.908741411024132
