cliente_id,monto_mean,monto_max,condicion_dias_mean,condicion_dias_max,antiguedad_meses_mean,antiguedad_meses_max,mora_promedio_hist_mean,mora_promedio_hist_max,mora_ultimo_tramo_mean,mora_ultimo_tramo_max,monto_promedio_hist_mean,monto_promedio_hist_max,ratio_monto_mean,ratio_monto_max,dias_desde_ultima_gestion_mean,dias_desde_ultima_gestion_max,dias_hasta_vence_mean,dias_hasta_vence_max,dias_mora_observable_mean,dias_mora_observable_max,dias_hasta_vence_pos_mean,dias_hasta_vence_pos_max,intensidad_gestion_mean,intensidad_gestion_max,friccion_contacto_mean,friccion_contacto_max,tasa_cumplimiento_mean,tasa_contacto_cliente_mean,tasa_cumpl_promesas_mean,ratio_promesas_rotas_mean,num_facturas_prev_sum,num_facturas_prev_mean,moras_consecutivas_sum,moras_consecutivas_mean,num_gestiones_factura_sum,num_gestiones_factura_mean,num_no_contesta_cons_sum,num_no_contesta_cons_mean,num_promesas_rotas_sum,num_promesas_rotas_mean,promesas_total_sum,promesas_total_mean,tiene_disputa_activa_mean,tiene_promesa_activa_mean,sin_gestion_previa_mean,esta_vencida_al_corte_mean,cliente_nuevo_mean,n_facturas_total,n_cortes_total,sector_dominante_modal
CLI0044,22804.21661921708,39243.0,53.64768683274021,90,49.0,49,38.18747330960854,53.69,29.302775800711743,83.33,20407.659644128114,23109.44,1.1803081850533808,6.6234,15.768683274021353,110.0,-15.494661921708184,90,27.18861209964413,114,11.693950177935942,90,0.03941998894407109,0.16666666666666666,0.32341693498277124,1.0,0.28409537366548043,0.4010153024911032,0.3420110320284697,0.5771388156395346,6581,23.419928825622776,0,0.0,877,3.1209964412811386,272,0.9679715302491103,2038,7.252669039145908,2984,10.619217081850534,0.1708185053380783,0.16725978647686832,0.1601423487544484,0.7188612099644128,0.02491103202846975,45,281,agro
CLI0045,42642.07566929134,75885.8,58.46456692913386,90,33.0,33,11.271732283464567,18.06,11.584960629921259,25.33,43319.724094488185,55931.87,0.9969251968503937,2.0071,17.125984251968504,98.0,9.070866141732283,90,11.582677165354331,98,20.653543307086615,90,0.030911003591711624,0.2,0.2305774278215223,1.0,0.5222992125984252,0.4885417322834646,0.862088188976378,0.12904324459442568,2569,20.228346456692915,0,0.0,233,1.8346456692913387,53,0.41732283464566927,106,0.8346456692913385,571,4.496062992125984,0.07086614173228346,0.2047244094488189,0.29133858267716534,0.5748031496062992,0.007874015748031496,37,127,manufactura
CLI0046,39389.01105263158,79360.3,67.42105263157895,90,13.0,13,24.824315789473683,40.06,27.146105263157896,45.67,38164.59,43791.96,1.0735421052631577,2.7274,18.96842105263158,112.0,-8.136842105263158,90,24.6,114,16.46315789473684,90,0.02983603538478757,0.0821917808219178,0.2461528822055138,1.0,0.5277000000000001,0.4739536842105263,0.7579031578947368,0.24035087719298245,908,9.557894736842105,5,0.05263157894736842,263,2.768421052631579,63,0.6631578947368421,65,0.6842105263157895,156,1.6421052631578947,0.09473684210526316,0.06315789473684211,0.21052631578947367,0.6947368421052632,0.021052631578947368,20,95,manufactura
CLI0047,5882.990000000001,9969.13,49.148936170212764,90,71.0,71,67.57,118.0,61.943617021276594,118.0,6919.801914893617,9473.44,0.924331914893617,2.0459,15.53191489361702,71.0,-2.9361702127659575,90,17.574468085106382,76,14.638297872340425,90,0.04583313502599495,0.25,0.32836879432624116,1.0,0.14893617021276595,0.3603276595744681,0.3191489361702128,0.648936170212766,158,3.3617021276595747,36,0.7659574468085106,118,2.5106382978723403,41,0.8723404255319149,73,1.553191489361702,111,2.3617021276595747,0.10638297872340426,0.23404255319148937,0.19148936170212766,0.6170212765957447,0.14893617021276595,9,47,servicios
CLI0048,5316.837524752475,9567.82,53.613861386138616,90,63.0,63,19.414554455445547,27.17,12.801089108910892,35.33,5777.609603960396,6879.54,0.9382356435643564,2.2483,18.514851485148515,96.0,7.227722772277228,90,12.336633663366337,69,19.564356435643564,90,0.028900482267460743,0.2,0.18811881188118812,1.0,0.3403980198019802,0.6387930693069307,0.5723861386138613,0.41587301587301584,1536,15.207920792079207,76,0.7524752475247525,170,1.683168316831683,46,0.45544554455445546,179,1.7722772277227723,366,3.623762376237624,0.0594059405940594,0.1188118811881188,0.2871287128712871,0.5643564356435643,0.019801980198019802,29,101,servicios
CLI0049,5366.158266666666,11518.91,61.4,90,36.0,36,15.583733333333333,29.5,8.426400000000001,21.67,4445.061733333333,5907.42,1.3316066666666666,3.5816,18.28,112.0,13.826666666666666,90,10.56,93,24.386666666666667,90,0.021299712992183226,0.08333333333333333,0.19568253968253968,1.0,0.6102506666666666,0.4781573333333334,0.6769933333333333,0.2727936507936508,863,11.506666666666666,6,0.08,113,1.5066666666666666,28,0.37333333333333335,68,0.9066666666666666,217,2.8933333333333335,0.09333333333333334,0.18666666666666668,0.36,0.49333333333333335,0.06666666666666667,27,75,salud
CLI0050,91241.33218181817,141363.41,61.63636363636363,90,30.0,30,0.0,0.0,0.0,0.0,83473.25436363637,101570.7,1.105229090909091,1.8119,12.49090909090909,83.0,23.09090909090909,90,13.618181818181819,99,36.70909090909091,90,0.026103264232928563,0.125,0.10868686868686869,1.0,1.0,0.5340436363636364,1.0,0.0,831,15.10909090909091,0,0.0,92,1.6727272727272726,9,0.16363636363636364,0,0.0,81,1.4727272727272727,0.03636363636363636,0.2909090909090909,0.4909090909090909,0.2727272727272727,0.01818181818181818,27,55,construccion
CLI0051,12032.770841750842,24950.72,55.80808080808081,90,42.0,42,51.643232323232326,74.75,33.491616161616165,57.67,11679.463703703705,16081.03,1.0658754208754209,2.4981,16.865319865319865,111.0,-17.161616161616163,90,28.511784511784512,115,11.35016835016835,90,0.039223772932759075,0.25,0.30218187162631605,1.0,0.15604410774410776,0.4627599326599326,0.2101979797979798,0.6882827563932733,6653,22.4006734006734,4,0.013468013468013467,955,3.2154882154882154,253,0.8518518518518519,2341,7.882154882154882,2921,9.835016835016836,0.13131313131313133,0.19528619528619529,0.15488215488215487,0.7609427609427609,0.02356902356902357,46,297,tecnologia
CLI0052,16235.017263157893,27111.9,55.26315789473684,90,59.0,59,24.16936842105263,35.57,22.533263157894734,42.0,13846.412421052632,17919.77,1.3621094736842105,6.7074,18.53684210526316,97.0,1.8842105263157896,90,15.821052631578947,71,17.705263157894738,90,0.03795398817464513,0.25,0.23477861319966584,1.0,0.40294315789473684,0.4944821052631579,0.38526315789473686,0.5673684210526315,909,9.56842105263158,72,0.7578947368421053,221,2.3263157894736843,47,0.49473684210526314,227,2.389473684210526,297,3.126315789473684,0.11578947368421053,0.15789473684210525,0.22105263157894736,0.6210526315789474,0.11578947368421053,21,95,transporte
CLI0053,42162.87952662721,75679.07,55.562130177514796,90,18.0,18,42.14443786982248,61.88,40.16757396449704,75.0,32540.002721893492,43978.39,1.4589017751479292,5.3177,16.14792899408284,106.0,-14.988165680473372,90,26.047337278106507,111,11.059171597633137,90,0.037880821358410116,0.16666666666666666,0.32561284868977175,1.0,0.24260355029585798,0.4560325443786983,0.24260355029585798,0.7270710059171598,2195,12.988165680473372,0,0.0,512,3.029585798816568,146,0.863905325443787,735,4.349112426035503,755,4.4674556213017755,0.23668639053254437,0.1242603550295858,0.15976331360946747,0.7455621301775148,0.03550295857988166,27,169,manufactura
CLI0054,64646.36316455697,138671.37,58.48101265822785,90,46.0,46,38.480886075949364,57.11,32.00392405063291,78.33,50041.67360759494,67187.22,1.4764962025316457,8.2552,15.879746835443038,112.0,-17.841772151898734,90,28.696202531645568,112,10.854430379746836,90,0.038185537547789944,0.14285714285714285,0.28740456098051037,1.0,0.06962025316455696,0.5370120253164556,0.2671613924050633,0.6874522804902552,1918,12.139240506329115,31,0.1962025316455696,524,3.3164556962025316,126,0.7974683544303798,956,6.050632911392405,1302,8.240506329113924,0.1518987341772152,0.25949367088607594,0.1518987341772152,0.740506329113924,0.0189873417721519,24,158,construccion
CLI0055,6725.501920529801,14820.95,54.33774834437086,90,31.0,31,13.93774834437086,25.44,14.710397350993377,42.67,6411.987814569537,8735.15,1.07982119205298,2.9309,16.748344370860927,103.0,0.5033112582781457,90,17.4635761589404,111,17.966887417218544,90,0.03201201408181644,0.2,0.21220435193945128,1.0,0.5787986754966887,0.5711,0.3850066225165563,0.5608320303684542,3218,21.311258278145694,0,0.0,323,2.1390728476821192,59,0.39072847682119205,568,3.76158940397351,988,6.543046357615894,0.052980132450331126,0.2185430463576159,0.26490066225165565,0.5827814569536424,0.046357615894039736,40,151,retail
CLI0056,10352.635333333334,14189.98,55.0,60,32.0,32,26.55666666666667,79.67,26.55666666666667,79.67,7322.070333333333,10907.06,1.6520233333333332,3.1268,18.3,66.0,-13.266666666666667,60,25.566666666666666,111,12.3,60,0.03316944026794722,0.07692307692307693,0.6041666666666666,1.0,0.6666666666666666,0.39216666666666666,1.0,0.0,60,2.0,15,0.5,83,2.7666666666666666,49,1.6333333333333333,0,0.0,0,0.0,0.03333333333333333,0.0,0.16666666666666666,0.7333333333333333,0.13333333333333333,5,30,retail
CLI0057,79737.41282608696,144373.45,54.78260869565217,90,45.0,45,6.666739130434783,11.88,4.413043478260869,13.0,87028.61326086956,130075.21,0.9251260869565217,2.0228,9.826086956521738,63.0,33.06521739130435,90,4.086956521739131,34,37.15217391304348,90,0.020028594359029418,0.08333333333333333,0.2217391304347826,1.0,0.767854347826087,0.4951847826086957,1.0,0.0,516,11.217391304347826,0,0.0,42,0.9130434782608695,18,0.391304347826087,0,0.0,0,0.0,0.15217391304347827,0.0,0.5434782608695652,0.2391304347826087,0.043478260869565216,25,46,construccion
CLI0058,67334.8434939759,149091.6,54.75903614457831,90,38.0,38,1.829879518072289,6.25,1.3734939759036144,9.67,67152.74674698795,74876.46,1.010222891566265,2.3642,12.542168674698795,98.0,34.72289156626506,90,2.0240963855421685,27,36.74698795180723,90,0.021962573901652727,0.2,0.17369477911646586,1.0,0.8342614457831325,0.5313626506024096,0.8373530120481927,0.16265060240963855,1922,23.156626506024097,0,0.0,58,0.6987951807228916,19,0.2289156626506024,51,0.6144578313253012,152,1.8313253012048192,0.0,0.04819277108433735,0.5542168674698795,0.21686746987951808,0.024096385542168676,46,83,construccion
CLI0059,16048.36085106383,27922.5,52.340425531914896,90,72.0,72,4.247446808510638,11.8,1.6459574468085105,19.67,16277.207021276596,18250.67,0.9953404255319148,2.2128,13.148936170212766,75.0,32.5531914893617,90,2.5319148936170213,40,35.08510638297872,90,0.02668586270132241,0.25,0.16666666666666666,1.0,0.9005531914893617,0.5982340425531915,0.8191489361702128,0.18085106382978725,528,11.23404255319149,2,0.0425531914893617,32,0.6808510638297872,10,0.2127659574468085,17,0.3617021276595745,51,1.0851063829787233,0.02127659574468085,0.0425531914893617,0.5106382978723404,0.2127659574468085,0.0425531914893617,24,47,transporte
CLI0060,6469.625499999999,11516.26,54.75,90,34.0,34,26.993928571428572,47.44,18.392214285714285,60.0,6771.663714285714,7573.74,0.9687435714285714,2.1735,17.085714285714285,98.0,-5.685714285714286,90,20.357142857142858,101,14.67142857142857,90,0.030565929594835183,0.125,0.1792857142857143,1.0,0.36807285714285715,0.5893228571428571,0.859435,0.1315093537414966,2251,16.07857142857143,0,0.0,334,2.3857142857142857,60,0.42857142857142855,179,1.2785714285714285,922,6.585714285714285,0.15,0.18571428571428572,0.24285714285714285,0.65,0.007142857142857143,34,140,salud
CLI0061,6681.252906976744,11694.71,62.616279069767444,90,27.0,27,14.355116279069767,22.76,14.004418604651162,42.67,7216.791627906976,8574.26,0.9361372093023256,1.6104,17.88372093023256,113.0,10.465116279069768,90,12.418604651162791,73,22.88372093023256,90,0.026980734572421464,0.08695652173913043,0.2007751937984496,1.0,0.6408709302325581,0.5311755813953488,0.8257627906976744,0.16340229537903958,1161,13.5,0,0.0,172,2.0,42,0.4883720930232558,92,1.069767441860465,413,4.8023255813953485,0.05813953488372093,0.313953488372093,0.3023255813953488,0.5581395348837209,0.06976744186046512,26,86,salud
CLI0062,16689.847033898306,29723.24,61.271186440677965,90,48.0,48,12.133728813559323,23.0,5.203220338983051,35.67,15377.109322033897,17912.38,1.149962711864407,3.5928,15.347457627118644,94.0,9.432203389830509,90,15.38135593220339,94,24.8135593220339,90,0.03503827912974433,0.25,0.18175612052730697,1.0,0.6667983050847457,0.5410991525423728,0.3535762711864407,0.6300780199085284,1994,16.89830508474576,0,0.0,262,2.2203389830508473,43,0.3644067796610169,385,3.26271186440678,506,4.288135593220339,0.07627118644067797,0.16101694915254236,0.288135593220339,0.5338983050847458,0.00847457627118644,34,118,transporte
CLI0063,36762.84242105263,77015.54,52.421052631578945,90,9.0,9,40.772,64.67,33.24578947368421,64.67,35117.95684210526,43921.18,1.0990684210526316,7.1134,16.49473684210526,92.0,-13.705263157894738,90,25.83157894736842,117,12.126315789473685,90,0.0327171167020381,0.07692307692307693,0.2455513784461153,1.0,0.3158715789473684,0.47863263157894737,0.8339157894736842,0.1350877192982456,833,8.76842105263158,12,0.12631578947368421,264,2.778947368421053,64,0.6736842105263158,89,0.9368421052631579,201,2.1157894736842104,0.17894736842105263,0.23157894736842105,0.18947368421052632,0.7157894736842105,0.11578947368421053,18,95,manufactura
CLI0064,11530.383205128206,24209.76,62.69230769230769,90,10.0,10,8.254871794871795,16.41,10.208589743589743,25.33,12212.14717948718,15001.71,0.9824730769230771,2.5151,15.948717948717949,91.0,4.269230769230769,90,17.012820512820515,104,21.28205128205128,90,0.0327259269006916,0.25,0.13012820512820514,1.0,0.766148717948718,0.800675641025641,0.7346153846153846,0.2358974358974359,1031,13.217948717948717,7,0.08974358974358974,184,2.358974358974359,20,0.2564102564102564,87,1.1153846153846154,225,2.8846153846153846,0.1282051282051282,0.34615384615384615,0.28205128205128205,0.5512820512820513,0.01282051282051282,22,78,tecnologia
CLI0065,78434.06319587628,149413.99,46.70103092783505,90,16.0,16,10.269278350515464,23.0,4.278556701030928,23.0,67233.07525773195,76628.76,1.1731721649484537,4.7935,14.793814432989691,93.0,1.1958762886597938,90,16.90721649484536,110,18.103092783505154,90,0.028489120808383527,0.1111111111111111,0.25395189003436425,1.0,0.637578350515464,0.5086443298969072,0.10309278350515463,0.8969072164948454,1661,17.123711340206185,2,0.020618556701030927,177,1.824742268041237,49,0.5051546391752577,90,0.9278350515463918,96,0.9896907216494846,0.07216494845360824,0.041237113402061855,0.31958762886597936,0.5360824742268041,0.020618556701030927,31,97,construccion
CLI0066,5801.191233766234,11612.26,57.95454545454545,90,71.0,71,12.43064935064935,19.51,5.939675324675325,24.67,7094.942012987013,10798.94,0.8234,1.735,16.883116883116884,101.0,3.2142857142857144,90,14.876623376623376,102,18.09090909090909,90,0.026435444663250585,0.1111111111111111,0.22337662337662337,1.0,0.5216181818181819,0.6006116883116883,0.5221597402597402,0.45551412872841446,3892,25.272727272727273,1,0.006493506493506494,311,2.0194805194805197,70,0.45454545454545453,381,2.4740259740259742,896,5.818181818181818,0.03896103896103896,0.17532467532467533,0.2987012987012987,0.5974025974025974,0.012987012987012988,46,154,salud
CLI0067,57040.02892857143,139104.9,51.964285714285715,90,26.0,26,0.7664285714285715,2.0,0.6674999999999999,2.67,54745.680714285714,67398.06,1.2090964285714285,4.299,11.178571428571429,77.0,36.75,90,0.5714285714285714,8,37.32142857142857,90,0.02997296164610504,0.2,0.10714285714285714,1.0,0.9041964285714286,0.9281214285714287,1.0,0.0,182,6.5,2,0.07142857142857142,16,0.5714285714285714,3,0.10714285714285714,0,0.0,17,0.6071428571428571,0.03571428571428571,0.03571428571428571,0.5357142857142857,0.10714285714285714,0.07142857142857142,15,28,construccion
CLI0068,23574.376933333333,59544.33,62.6,90,12.0,12,25.658133333333332,58.4,23.9904,67.33,26484.601733333337,39655.66,1.00278,3.0123,16.426666666666666,102.0,-16.493333333333332,90,27.36,115,10.866666666666667,90,0.038155264120410724,0.1111111111111111,0.22566137566137565,1.0,0.2,0.5458186666666667,0.2653333333333333,0.7266666666666667,343,4.573333333333333,32,0.4266666666666667,267,3.56,50,0.6666666666666666,155,2.066666666666667,183,2.44,0.16,0.17333333333333334,0.14666666666666667,0.7733333333333333,0.05333333333333334,11,75,manufactura
CLI0069,8523.239220779222,14658.1,55.90909090909091,90,9.0,9,2.8466233766233766,6.33,1.0775324675324676,7.67,7364.4802597402595,8504.86,1.3778220779220778,10.3025,14.61038961038961,100.0,29.792207792207794,90,2.779220779220779,50,32.57142857142857,90,0.018630682127610057,0.1,0.10064935064935066,1.0,0.8673064935064936,0.8462844155844156,0.9290090909090909,0.06233766233766234,1561,20.272727272727273,0,0.0,65,0.8441558441558441,11,0.14285714285714285,19,0.24675324675324675,137,1.7792207792207793,0.025974025974025976,0.09090909090909091,0.5194805194805194,0.24675324675324675,0.025974025974025976,40,77,retail
CLI0070,79729.71273148147,145754.99,56.875,90,14.0,14,37.09185185185185,55.38,22.503379629629627,52.33,71753.15953703703,78615.29,1.1318685185185184,2.5399,16.60648148148148,122.0,-15.12037037037037,90,27.14351851851852,112,12.023148148148149,90,0.03690489784156137,0.2,0.293694885361552,1.0,0.2714152777777778,0.4706574074074074,0.46286805555555555,0.5232440142162363,3810,17.63888888888889,12,0.05555555555555555,675,3.125,171,0.7916666666666666,1236,5.722222222222222,1445,6.689814814814815,0.14351851851851852,0.17592592592592593,0.1712962962962963,0.7314814814814815,0.041666666666666664,37,216,construccion
CLI0071,18072.232258064516,29311.43,52.5,90,24.0,24,24.074032258064516,42.12,30.161612903225805,62.0,13019.228387096775,16334.87,1.4609064516129033,2.4573,17.612903225806452,87.0,-11.85483870967742,90,27.403225806451612,100,15.548387096774194,90,0.039474604732200616,0.14285714285714285,0.22311827956989244,1.0,0.0967741935483871,0.60005,0.6335822580645162,0.34222350230414744,339,5.467741935483871,15,0.24193548387096775,180,2.903225806451613,30,0.4838709677419355,130,2.096774193548387,229,3.693548387096774,0.06451612903225806,0.3064516129032258,0.1774193548387097,0.6774193548387096,0.06451612903225806,11,62,transporte
CLI0072,7498.9182692307695,14626.75,61.73076923076923,90,30.0,30,1.7630769230769232,3.57,0.4805769230769231,8.33,5694.24576923077,7308.25,1.3632923076923076,3.5989,16.25,83.0,37.67307692307692,90,1.6730769230769231,26,39.34615384615385,90,0.023040781278849475,0.25,0.19871794871794873,1.0,0.928126923076923,0.6825826923076923,1.0,0.0,699,13.442307692307692,0,0.0,35,0.6730769230769231,15,0.28846153846153844,0,0.0,2,0.038461538461538464,0.0,0.038461538461538464,0.5192307692307693,0.17307692307692307,0.019230769230769232,27,52,retail
CLI0073,6147.0890434782605,11783.09,50.869565217391305,90,24.0,24,4.218173913043478,14.0,3.3249565217391304,15.0,6091.049217391304,10046.25,1.0286217391304349,2.2924,15.017391304347827,105.0,22.765217391304347,90,6.008695652173913,57,28.77391304347826,90,0.03319060290377523,0.25,0.13782608695652174,1.0,0.8239304347826086,0.7653739130434782,1.0,0.0,2888,25.11304347826087,4,0.034782608695652174,130,1.1304347826086956,26,0.22608695652173913,0,0.0,145,1.2608695652173914,0.06956521739130435,0.0782608695652174,0.41739130434782606,0.2956521739130435,0.017391304347826087,48,115,salud
CLI0074,14907.246692913386,29644.41,61.41732283464567,90,36.0,36,25.703385826771655,43.53,33.843464566929136,77.33,12923.07062992126,15432.14,1.2213661417322834,2.6375,17.094488188976378,101.0,-5.519685039370079,90,20.10236220472441,112,14.582677165354331,90,0.03825349256162792,0.25,0.2938413948256468,1.0,0.1734244094488189,0.3542850393700787,0.5204700787401575,0.44803149606299214,1505,11.850393700787402,6,0.047244094488188976,356,2.8031496062992125,81,0.6377952755905512,216,1.7007874015748032,384,3.0236220472440944,0.11811023622047244,0.2047244094488189,0.18110236220472442,0.7086614173228346,0.023622047244094488,23,127,transporte
CLI0075,15548.46613402062,26264.79,55.05154639175258,90,39.0,39,36.819226804123716,49.55,36.6429381443299,68.67,16624.223711340204,18463.27,0.9405242268041237,1.6184,16.40721649484536,95.0,-8.381443298969073,90,21.164948453608247,89,12.783505154639176,90,0.04047742604446222,0.2,0.25031500572737686,1.0,0.2862252577319588,0.5105896907216495,0.47369587628865983,0.48338447062673867,3406,17.556701030927837,21,0.10824742268041238,571,2.943298969072165,117,0.6030927835051546,535,2.7577319587628866,887,4.572164948453608,0.1134020618556701,0.18041237113402062,0.18041237113402062,0.7216494845360825,0.005154639175257732,35,194,transporte
CLI0076,81662.17597510373,144749.1,51.53526970954357,90,22.0,22,46.21145228215768,57.25,30.154771784232366,49.67,84793.12261410788,140522.21,0.9820514522821576,1.9432,16.6597510373444,115.0,-13.224066390041493,90,25.8298755186722,108,12.605809128630705,90,0.03987747879878163,0.25,0.19355529210300995,1.0,0.11618257261410789,0.5210883817427386,0.4223302904564315,0.5161591539930381,4944,20.514522821576765,0,0.0,713,2.95850622406639,124,0.5145228215767634,1461,6.062240663900415,2369,9.8298755186722,0.0912863070539419,0.17012448132780084,0.17842323651452283,0.7219917012448133,0.04149377593360996,43,241,construccion
CLI0077,9489.365504587156,13948.86,62.477064220183486,90,10.0,10,42.550275229357794,62.0,41.15770642201834,62.0,10382.053027522936,13595.78,0.9368862385321101,1.6342,18.477064220183486,110.0,-10.0,90,23.146788990825687,117,13.146788990825687,90,0.03328770739518889,0.25,0.2283493519732052,1.0,0.1559633027522936,0.5099376146788991,0.4602385321100917,0.5126256006989952,995,9.128440366972477,7,0.06422018348623854,309,2.834862385321101,64,0.5871559633027523,219,2.0091743119266057,424,3.889908256880734,0.13761467889908258,0.2018348623853211,0.1743119266055046,0.7247706422018348,0.06422018348623854,19,109,retail
CLI0078,15188.778181818183,29907.07,68.63636363636364,90,43.0,43,1.5132323232323233,7.03,5.722828282828282,29.33,14594.397575757577,27345.08,1.0752141414141414,2.4121,15.565656565656566,106.0,27.262626262626263,90,9.464646464646465,94,36.72727272727273,90,0.021196768429052715,0.25,0.14494949494949494,1.0,0.9533131313131313,0.5095333333333334,0.9848454545454546,0.013708513708513706,2373,23.96969696969697,0,0.0,142,1.4343434343434343,23,0.23232323232323232,9,0.09090909090909091,165,1.6666666666666667,0.08080808080808081,0.12121212121212122,0.45454545454545453,0.29292929292929293,0.010101010101010102,45,99,transporte
CLI0079,5341.724025974026,9891.54,47.72727272727273,90,67.0,67,13.731818181818184,25.29,9.657142857142857,43.33,4220.753896103896,5198.28,1.4117012987012987,3.6848,14.844155844155845,94.0,-4.3896103896103895,90,21.363636363636363,81,16.974025974025974,90,0.03601286375899037,0.25,0.1725108225108225,1.0,0.5795064935064935,0.7707948051948051,0.8597402597402598,0.12380952380952381,826,10.727272727272727,9,0.11688311688311688,190,2.4675324675324677,26,0.33766233766233766,41,0.5324675324675324,199,2.5844155844155843,0.12987012987012986,0.22077922077922077,0.2597402597402597,0.5844155844155844,0.025974025974025976,20,77,servicios
CLI0080,41504.70916666666,77915.2,60.75,90,10.0,10,1.4183333333333332,3.95,0.7166666666666667,10.67,44074.12066666667,68482.97,0.9675016666666667,1.9169,14.966666666666667,104.0,36.63333333333333,90,2.5,33,39.13333333333333,90,0.016086314517771528,0.125,0.15277777777777776,1.0,0.9425233333333334,0.45535833333333336,1.0,0.0,972,16.2,0,0.0,38,0.6333333333333333,12,0.2,0,0.0,52,0.8666666666666667,0.05,0.08333333333333333,0.55,0.16666666666666666,0.016666666666666666,33,60,manufactura
CLI0081,40261.32633333334,78399.98,60.75,90,26.0,26,25.933833333333332,40.53,33.66316666666667,68.33,43717.520333333334,54556.68,0.9326791666666666,2.061,17.558333333333334,96.0,-4.583333333333333,90,19.85,88,15.266666666666667,90,0.035209235903945584,0.1,0.20444444444444443,1.0,0.2558741666666667,0.5831441666666667,0.6159800000000001,0.3600673400673401,1464,12.2,7,0.058333333333333334,326,2.716666666666667,51,0.425,443,3.691666666666667,867,7.225,0.13333333333333333,0.25833333333333336,0.19166666666666668,0.7,0.025,23,120,manufactura
CLI0082,93048.79703448276,146325.66,51.724137931034484,90,33.0,33,18.60737931034483,26.28,17.379862068965515,48.0,90931.46613793103,110300.32,1.0340731034482757,1.7064,16.24137931034483,113.0,0.12413793103448276,90,16.47586206896552,85,16.6,90,0.03640447587445656,0.25,0.23689655172413793,1.0,0.4352703448275862,0.5678868965517241,0.7839089655172413,0.20227446882619296,2730,18.82758620689655,0,0.0,321,2.213793103448276,74,0.5103448275862069,167,1.1517241379310346,801,5.524137931034483,0.08275862068965517,0.18620689655172415,0.2413793103448276,0.5862068965517241,0.020689655172413793,35,145,construccion
CLI0083,7131.46988888889,11741.7,56.333333333333336,90,8.0,8,9.787888888888888,15.4,6.413666666666667,25.0,6792.462555555556,7950.35,1.06621,1.8452,17.07777777777778,110.0,17.122222222222224,90,7.811111111111111,56,24.933333333333334,90,0.021723009423241683,0.14285714285714285,0.19444444444444445,1.0,0.4914655555555555,0.7352222222222222,0.6718577777777778,0.3148148148148148,1492,16.57777777777778,6,0.06666666666666667,106,1.1777777777777778,30,0.3333333333333333,130,1.4444444444444444,319,3.5444444444444443,0.1111111111111111,0.06666666666666667,0.3888888888888889,0.43333333333333335,0.022222222222222223,35,90,salud
CLI0084,20861.863181818182,38753.24,61.36363636363637,90,69.0,69,1.1327272727272728,3.0,1.5824999999999998,12.67,25543.85068181818,30179.11,0.8145727272727273,1.6318,12.522727272727273,92.0,44.02272727272727,90,1.9318181818181819,31,45.95454545454545,90,0.01559397298778453,0.14285714285714285,0.20454545454545456,1.0,0.9291340909090909,0.7835227272727273,1.0,0.0,580,13.181818181818182,0,0.0,23,0.5227272727272727,15,0.3409090909090909,0,0.0,12,0.2727272727272727,0.06818181818181818,0.022727272727272728,0.6136363636363636,0.13636363636363635,0.045454545454545456,27,44,agro
CLI0085,12002.089047619047,24089.52,49.04761904761905,90,29.0,29,13.339603174603175,26.5,7.430555555555555,26.5,14256.777142857141,23966.49,0.8622785714285713,1.9171,14.253968253968255,98.0,10.603174603174603,90,12.079365079365079,114,22.682539682539684,90,0.03344679637391147,0.14285714285714285,0.1747291509196271,1.0,0.5546642857142857,0.6785706349206349,0.8522436507936508,0.1302188552188552,2623,20.817460317460316,0,0.0,234,1.8571428571428572,49,0.3888888888888889,88,0.6984126984126984,501,3.9761904761904763,0.0873015873015873,0.1746031746031746,0.3333333333333333,0.4444444444444444,0.031746031746031744,42,126,tecnologia
CLI0086,5377.27612716763,9921.93,58.35260115606936,90,33.0,33,28.242485549132947,42.1,21.509537572254334,55.67,5646.8787283237,6608.02,0.972049710982659,2.6571,17.24277456647399,124.0,3.254335260115607,90,15.560693641618498,104,18.815028901734102,90,0.032522255769504675,0.25,0.22762180016515277,1.0,0.1114971098265896,0.5275630057803469,0.6612069364161849,0.2876298075720041,3316,19.167630057803468,0,0.0,363,2.098265895953757,88,0.5086705202312138,351,2.0289017341040463,1180,6.820809248554913,0.07514450867052024,0.1791907514450867,0.24855491329479767,0.5895953757225434,0.023121387283236993,43,173,servicios
CLI0087,44711.762409638555,78013.0,51.144578313253014,90,41.0,41,30.39126506024096,53.0,18.675421686746986,47.67,48037.75506024096,58682.33,0.9491957831325301,1.719,15.433734939759036,99.0,-17.52409638554217,90,28.728915662650603,120,11.204819277108435,90,0.04043521852245884,0.2,0.2833142092178237,1.0,0.4231951807228916,0.5267921686746988,0.6908795180722892,0.28313804669226356,2323,13.993975903614459,0,0.0,541,3.2590361445783134,120,0.7228915662650602,432,2.602409638554217,884,5.325301204819277,0.10240963855421686,0.15060240963855423,0.18072289156626506,0.7590361445783133,0.06626506024096386,30,166,manufactura
